,Date,Average_views_per_viewer,Unique_viewers,Click_rate,Impressions,Comments,Shares,Dislikes,Subscribers_lost,Subscribers_gained,Likes,Average_viewed,Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue
177,2019-02-15,1.4043,5642.0,8.77,67826.0,85.0,22.0,3.0,16.0,98.0,529.0,37.3,0.0,82.0,7923.0,606.5221,275,6.325
178,2019-02-16,1.5784,5660.0,8.59,80643.0,23.0,6.0,4.0,4.0,124.0,273.0,26.59,0.0,120.0,8934.0,475.5415,191,4.042
179,2019-02-17,1.4732,6437.0,8.03,92763.0,28.0,16.0,7.0,6.0,157.0,287.0,25.23,0.0,151.0,9483.0,485.5307,184,4.333
180,2019-02-18,1.5011,5408.0,7.18,85795.0,16.0,17.0,2.0,9.0,138.0,225.0,22.91,0.0,129.0,8118.0,364.8183,161,3.3939999999999997
181,2019-02-19,1.5795,6079.0,7.36,100114.0,20.0,17.0,4.0,24.0,153.0,253.0,24.55,0.0,129.0,9602.0,468.1098,175,4.232
182,2019-02-20,1.6138,5785.0,7.7,90697.0,27.0,20.0,9.0,9.0,170.0,305.0,24.91,0.0,161.0,9336.0,451.894,174,5.12
183,2019-02-21,1.6484,4559.0,8.29,67836.0,16.0,7.0,6.0,8.0,158.0,232.0,25.63,0.0,150.0,7515.0,372.4299,178,4.0169999999999995
184,2019-02-22,1.6154,4176.0,7.48,69163.0,31.0,13.0,4.0,6.0,139.0,188.0,24.29,0.0,133.0,6746.0,309.0868,164,4.2780000000000005
185,2019-02-23,1.5206,4771.0,8.12,67251.0,17.0,11.0,14.0,22.0,147.0,251.0,26.21,0.0,125.0,7255.0,357.1323,177,4.005
186,2019-02-24,1.6983,8209.0,8.24,125023.0,1094.0,19.0,9.0,30.0,185.0,650.0,14.24,3.0,155.0,13941.0,776.5155,200,9.305
187,2019-02-25,1.6012,5210.0,7.6,82155.0,20.0,20.0,6.0,15.0,130.0,248.0,16.78,0.0,115.0,8342.0,419.7142,181,4.002
188,2019-02-26,1.5351,5436.0,8.75,71442.0,21.0,19.0,5.0,11.0,146.0,266.0,22.11,0.0,135.0,8345.0,374.5192,161,5.382000000000001
189,2019-02-27,1.4785,7355.0,9.26,90194.0,25.0,16.0,12.0,15.0,174.0,334.0,25.44,0.0,159.0,10874.0,484.1604,160,5.013999999999999
190,2019-02-28,1.4819,12168.0,9.65,146738.0,38.0,30.0,5.0,16.0,308.0,515.0,26.24,0.0,292.0,18032.0,780.315,155,9.015
191,2019-03-01,1.4256,17108.0,8.53,217896.0,99.0,49.0,21.0,30.0,342.0,852.0,28.12,1.0,312.0,24389.0,1069.1649,157,10.593
192,2019-03-02,1.4426,12253.0,8.74,157874.0,36.0,20.0,9.0,17.0,270.0,491.0,26.12,0.0,253.0,17676.0,735.0168,149,6.587999999999999
193,2019-03-03,1.4949,8151.0,7.86,121578.0,25.0,24.0,3.0,24.0,214.0,345.0,25.57,0.0,190.0,12185.0,520.1244,153,3.391
194,2019-03-04,1.472,4574.0,7.91,65096.0,10.0,15.0,7.0,10.0,112.0,175.0,24.28,0.0,102.0,6733.0,281.6787,150,2.445
195,2019-03-05,1.5497,3107.0,7.53,49715.0,14.0,5.0,3.0,9.0,89.0,131.0,23.58,0.0,80.0,4815.0,222.753,166,1.98
196,2019-03-06,1.5158,3482.0,8.45,46739.0,5.0,9.0,3.0,11.0,99.0,151.0,22.64,0.0,88.0,5278.0,242.4458,165,2.457
197,2019-03-07,1.5805,3132.0,8.6,44608.0,10.0,10.0,3.0,12.0,133.0,116.0,21.14,0.0,121.0,4950.0,223.9637,162,2.401
198,2019-03-08,1.5234,2568.0,8.14,36033.0,8.0,6.0,7.0,12.0,78.0,79.0,21.04,0.0,66.0,3912.0,173.24200000000002,159,1.972
199,2019-03-09,1.506,2994.0,8.47,40381.0,5.0,8.0,4.0,16.0,83.0,102.0,22.05,0.0,67.0,4509.0,196.1747,156,1.9569999999999999
200,2019-03-10,1.4958,2997.0,8.47,41239.0,8.0,8.0,1.0,5.0,83.0,114.0,24.71,0.0,78.0,4483.0,201.7741,162,1.5430000000000001
201,2019-03-11,1.4963,3220.0,8.73,41884.0,10.0,16.0,2.0,6.0,82.0,115.0,26.15,0.0,76.0,4818.0,226.4792,169,2.41
202,2019-03-12,1.3983,6646.0,8.48,82016.0,135.0,80.0,5.0,20.0,108.0,624.0,30.87,1.0,88.0,9293.0,402.6273,155,5.152
203,2019-03-13,1.4417,8605.0,7.51,129538.0,39.0,44.0,15.0,7.0,141.0,424.0,25.68,0.0,134.0,12406.0,459.9411,133,3.917
204,2019-03-14,1.4809999999999999,7486.0,8.02,107788.0,33.0,33.0,7.0,17.0,139.0,333.0,27.97,0.0,122.0,11087.0,459.0242,149,3.495
205,2019-03-15,1.4880000000000002,8006.0,6.92,132432.0,24.0,22.0,6.0,16.0,156.0,353.0,27.8,0.0,140.0,11913.0,490.2198,148,3.805
206,2019-03-16,1.4769999999999999,9236.0,7.02,152180.0,35.0,35.0,16.0,15.0,179.0,421.0,29.91,0.0,164.0,13642.0,550.3314,145,3.8160000000000003
207,2019-03-17,1.4497,10889.0,7.62,163015.0,37.0,67.0,18.0,16.0,185.0,533.0,28.82,0.0,169.0,15786.0,588.9983,134,4.708
208,2019-03-18,1.4174,11479.0,7.96,156391.0,59.0,79.0,24.0,24.0,218.0,574.0,29.03,0.0,194.0,16270.0,597.3261,132,4.601
209,2019-03-19,1.416,10798.0,8.25,142646.0,58.0,57.0,26.0,0.0,209.0,495.0,27.88,0.0,209.0,15290.0,558.3768,131,4.185
210,2019-03-20,1.413,11130.0,8.08,149569.0,34.0,69.0,17.0,22.0,213.0,450.0,26.23,0.0,191.0,15727.0,547.0603,125,4.0360000000000005
211,2019-03-21,1.3813,8143.0,7.56,112409.0,36.0,34.0,12.0,11.0,133.0,293.0,26.55,0.0,122.0,11248.0,396.6017,126,2.7510000000000003
212,2019-03-22,1.3993,4546.0,6.98,67974.0,10.0,27.0,5.0,21.0,97.0,175.0,26.59,0.0,76.0,6361.0,240.3858,136,2.475
213,2019-03-23,1.4394,3903.0,7.88,54598.0,14.0,17.0,3.0,12.0,75.0,125.0,25.12,0.0,63.0,5618.0,214.9141,137,2.467
214,2019-03-24,1.4325,3709.0,8.06,49416.0,12.0,9.0,7.0,11.0,79.0,136.0,24.01,0.0,68.0,5313.0,196.9162,133,1.651
215,2019-03-25,1.4379,3814.0,8.21,51635.0,12.0,17.0,9.0,7.0,82.0,137.0,24.42,0.0,75.0,5484.0,199.8006,131,2.246
216,2019-03-26,1.4503,3451.0,7.74,49273.0,12.0,12.0,5.0,18.0,83.0,131.0,25.86,0.0,65.0,5005.0,193.7301,139,1.7169999999999999
217,2019-03-27,1.4122,7402.0,8.43,92322.0,124.0,32.0,4.0,25.0,106.0,599.0,33.44,1.0,81.0,10453.0,655.6569999999999,225,5.553
218,2019-03-28,1.4003,9801.0,8.13,128112.0,54.0,33.0,9.0,21.0,145.0,466.0,27.93,0.0,124.0,13724.0,741.0043,194,6.12
219,2019-03-29,1.4595,6514.0,7.54,93916.0,34.0,23.0,6.0,13.0,112.0,297.0,26.76,0.0,99.0,9507.0,471.3315,178,4.183
220,2019-03-30,1.4376,6334.0,7.61,89191.0,23.0,21.0,7.0,9.0,81.0,261.0,25.64,0.0,72.0,9106.0,418.8698,165,4.113
221,2019-03-31,1.4877,5805.0,7.82,82743.0,20.0,25.0,7.0,10.0,107.0,195.0,25.7,0.0,97.0,8636.0,409.2898,170,4.4110000000000005
222,2019-04-01,1.483,5795.0,7.96,79469.0,15.0,18.0,5.0,5.0,107.0,169.0,24.6,0.0,102.0,8594.0,398.1698,166,4.478
223,2019-04-02,1.4827,6544.0,8.3,84802.0,14.0,17.0,6.0,3.0,108.0,228.0,23.97,0.0,105.0,9703.0,450.941,167,4.895
224,2019-04-03,1.4844,6846.0,8.51,88367.0,19.0,30.0,6.0,12.0,151.0,182.0,22.91,0.0,139.0,10162.0,455.8841,161,4.914
225,2019-04-04,1.4511,9475.0,8.27,117520.0,21.0,31.0,3.0,23.0,183.0,299.0,21.58,0.0,160.0,13749.0,592.3567,155,6.996
226,2019-04-05,1.511,8736.0,8.27,113501.0,22.0,22.0,10.0,12.0,155.0,269.0,22.09,0.0,143.0,13200.0,579.8988,158,6.006
227,2019-04-06,1.5169,7210.0,8.27,97710.0,10.0,18.0,7.0,10.0,130.0,224.0,21.37,0.0,120.0,10937.0,448.0049,147,4.9430000000000005
228,2019-04-07,1.4809,5275.0,7.99,71102.0,6.0,13.0,5.0,9.0,93.0,159.0,21.78,0.0,84.0,7812.0,320.5707,147,3.562
229,2019-04-08,1.48,4221.0,7.82,56900.0,16.0,15.0,1.0,10.0,81.0,162.0,21.89,0.0,71.0,6247.0,256.4877,147,2.805
230,2019-04-09,1.5239,3949.0,7.72,55593.0,12.0,11.0,0.0,10.0,75.0,132.0,21.3,0.0,65.0,6018.0,245.8182,147,3.0869999999999997
231,2019-04-10,1.5165,3760.0,7.58,54279.0,10.0,6.0,5.0,13.0,93.0,128.0,22.68,0.0,80.0,5702.0,242.1799,152,2.714
232,2019-04-11,1.4912,3339.0,7.4,47482.0,10.0,10.0,4.0,12.0,79.0,95.0,22.45,0.0,67.0,4979.0,214.56099999999998,155,2.745
233,2019-04-12,1.5112,3631.0,7.43,52181.0,10.0,18.0,5.0,7.0,90.0,90.0,22.22,0.0,83.0,5487.0,232.9109,152,2.995
234,2019-04-13,1.5867,3327.0,7.64,49960.0,8.0,12.0,7.0,8.0,72.0,87.0,24.05,0.0,64.0,5279.0,244.5486,166,2.8789999999999996
235,2019-04-14,1.4819,3652.0,7.8,50967.0,7.0,11.0,0.0,9.0,85.0,101.0,22.58,0.0,76.0,5412.0,229.8027,152,2.443
236,2019-04-15,1.5207,4204.0,7.97,58599.0,9.0,6.0,1.0,11.0,83.0,125.0,23.29,0.0,72.0,6393.0,284.698,160,4.073
237,2019-04-16,1.5191,5471.0,7.95,77021.0,25.0,11.0,2.0,12.0,103.0,146.0,21.36,0.0,91.0,8311.0,347.466,150,5.292999999999999
238,2019-04-17,1.5171,6535.0,7.67,90257.0,22.0,13.0,10.0,12.0,144.0,199.0,22.3,0.0,132.0,9914.0,445.3865,161,7.22
239,2019-04-18,1.4762,8874.0,7.89,120315.0,65.0,20.0,8.0,25.0,135.0,453.0,28.28,1.0,110.0,13100.0,784.0256,215,8.788
240,2019-04-19,1.5175,8531.0,7.54,126269.0,32.0,23.0,8.0,10.0,134.0,378.0,26.09,0.0,124.0,12946.0,705.1633,196,6.6610000000000005
241,2019-04-20,1.5778,5855.0,7.14,93219.0,13.0,16.0,9.0,14.0,107.0,201.0,24.05,0.0,93.0,9238.0,453.8376,176,5.0760000000000005
242,2019-04-21,1.5268,4975.0,7.65,72550.0,14.0,14.0,6.0,10.0,102.0,159.0,24.19,0.0,92.0,7596.0,347.8084,164,3.911
243,2019-04-22,1.5234,4316.0,7.58,64321.0,17.0,13.0,5.0,11.0,94.0,145.0,24.5,0.0,83.0,6575.0,309.983,169,3.44
244,2019-04-23,1.5054,4163.0,7.8,59927.0,10.0,12.0,1.0,10.0,67.0,131.0,23.69,0.0,57.0,6267.0,290.8815,167,3.847
245,2019-04-24,1.5734,3507.0,8.05,51751.0,7.0,14.0,2.0,6.0,76.0,123.0,23.4,0.0,70.0,5518.0,256.4642,167,2.7880000000000003
246,2019-04-25,1.4694,3183.0,8.02,45303.0,8.0,8.0,4.0,11.0,57.0,117.0,24.27,0.0,46.0,4677.0,219.22,168,2.318
247,2019-04-26,1.4654,3255.0,8.13,45730.0,11.0,10.0,3.0,10.0,59.0,127.0,25.46,0.0,49.0,4770.0,217.6515,164,2.747
248,2019-04-27,1.4629,2899.0,8.03,40862.0,7.0,9.0,7.0,5.0,61.0,105.0,23.84,0.0,56.0,4241.0,177.0157,150,1.675
249,2019-04-28,1.4227,2839.0,8.15,39322.0,6.0,11.0,4.0,13.0,47.0,79.0,25.58,0.0,34.0,4039.0,169.5306,151,1.365
250,2019-04-29,1.4314,2733.0,8.37,37757.0,8.0,4.0,4.0,8.0,43.0,80.0,23.15,0.0,35.0,3912.0,146.7822,135,1.254
251,2019-04-30,1.3806,2727.0,8.24,36556.0,14.0,10.0,4.0,3.0,52.0,77.0,25.22,0.0,49.0,3765.0,150.8648,144,1.334
252,2019-05-01,1.4938,6172.0,8.56,82412.0,64.0,22.0,6.0,20.0,73.0,477.0,33.08,1.0,53.0,9220.0,587.3249,229,4.173
253,2019-05-02,1.5472,13051.0,9.19,171292.0,27.0,18.0,8.0,20.0,211.0,435.0,23.99,0.0,191.0,20192.0,1012.6816,180,10.529000000000002
254,2019-05-03,1.5932,11213.0,8.6,161213.0,28.0,14.0,8.0,22.0,179.0,405.0,24.22,0.0,157.0,17865.0,871.0481,175,9.81
255,2019-05-04,1.578,7453.0,8.08,111571.0,31.0,11.0,14.0,17.0,138.0,244.0,24.57,0.0,121.0,11761.0,567.2658,173,6.079
256,2019-05-05,1.6091,5375.0,7.8,82192.0,12.0,7.0,7.0,6.0,115.0,203.0,23.89,0.0,109.0,8649.0,397.0504,165,5.489
257,2019-05-06,1.5978,4160.0,7.63,66793.0,13.0,11.0,2.0,9.0,68.0,125.0,25.48,0.0,59.0,6647.0,320.3501,173,3.285
258,2019-05-07,1.5677,4245.0,7.71,67873.0,15.0,9.0,3.0,15.0,95.0,137.0,25.06,0.0,80.0,6655.0,317.3461,171,3.284
259,2019-05-08,1.5532,12739.0,9.12,164394.0,91.0,24.0,27.0,22.0,223.0,777.0,28.22,1.0,201.0,19786.0,1057.3096,192,13.43
260,2019-05-09,1.5198,18207.0,9.1,233742.0,46.0,28.0,30.0,16.0,290.0,735.0,23.03,0.0,274.0,27671.0,1231.8775,160,16.065
261,2019-05-10,1.5352,14492.0,8.48,193156.0,41.0,22.0,16.0,24.0,264.0,467.0,20.59,0.0,240.0,22248.0,926.0219,149,15.758
262,2019-05-11,1.5023,15273.0,8.55,191170.0,30.0,22.0,17.0,23.0,231.0,367.0,18.31,0.0,208.0,22944.0,863.7662,135,16.8
263,2019-05-12,1.4684,11737.0,7.77,157557.0,30.0,21.0,12.0,23.0,203.0,297.0,17.69,0.0,180.0,17235.0,620.7024,129,12.457
264,2019-05-13,1.5107,10081.0,8.02,140224.0,18.0,6.0,10.0,20.0,162.0,290.0,19.14,0.0,142.0,15229.0,582.2652,137,9.915
265,2019-05-14,1.5143,16927.0,8.6,214243.0,164.0,30.0,19.0,33.0,222.0,999.0,28.16,1.0,189.0,25632.0,1327.7768,186,22.873
266,2019-05-15,1.5591,26430.0,8.27,367530.0,98.0,48.0,37.0,30.0,368.0,1067.0,27.54,0.0,338.0,41208.0,2026.0944,177,27.535
267,2019-05-16,1.6732,19240.0,7.52,315505.0,53.0,37.0,28.0,36.0,316.0,686.0,26.33,0.0,280.0,32193.0,1572.8606,175,21.604
268,2019-05-17,1.5719999999999998,23762.0,7.39,368686.0,106.0,44.0,29.0,27.0,374.0,1009.0,27.12,1.0,347.0,37353.0,1808.8299,174,25.570999999999998
269,2019-05-18,1.6234,21880.0,7.81,336909.0,66.0,53.0,31.0,34.0,435.0,844.0,26.12,0.0,401.0,35521.0,1684.9227,170,22.505
270,2019-05-19,1.5783,19478.0,7.78,294634.0,62.0,29.0,24.0,32.0,358.0,754.0,26.24,0.0,326.0,30742.0,1456.3416,170,15.554
271,2019-05-20,1.5748,24169.0,8.02,367447.0,65.0,58.0,40.0,37.0,451.0,1028.0,28.16,0.0,414.0,38061.0,1916.2439,181,19.769000000000002
272,2019-05-21,1.6112,28589.0,8.04,439621.0,91.0,78.0,61.0,44.0,627.0,1342.0,28.47,0.0,583.0,46063.0,2351.3596,183,19.956
273,2019-05-22,1.6097,19171.0,7.66,315664.0,44.0,56.0,27.0,38.0,439.0,875.0,29.52,0.0,401.0,30859.0,1598.5392,186,12.042
274,2019-05-23,1.6256,16105.0,7.45,274897.0,57.0,49.0,28.0,23.0,328.0,712.0,29.65,1.0,305.0,26181.0,1354.4051,186,9.615
275,2019-05-24,1.5474,17507.0,6.45,321925.0,95.0,42.0,26.0,36.0,284.0,1044.0,31.09,0.0,248.0,27090.0,1465.1937,194,10.734000000000002
276,2019-05-25,1.5859999999999999,14139.0,6.72,262715.0,40.0,41.0,29.0,18.0,268.0,754.0,28.37,0.0,250.0,22425.0,1122.278,180,8.037
277,2019-05-26,1.5416,12257.0,7.12,212842.0,26.0,30.0,23.0,28.0,240.0,607.0,28.11,0.0,212.0,18896.0,942.451,179,6.737
278,2019-05-27,1.5256,11335.0,7.12,193483.0,38.0,25.0,16.0,17.0,222.0,510.0,27.02,0.0,205.0,17293.0,839.2141,174,5.566
279,2019-05-28,1.5004,10841.0,7.34,179830.0,33.0,31.0,19.0,23.0,213.0,447.0,27.04,0.0,190.0,16266.0,774.5095,171,4.78
280,2019-05-29,1.5015,15964.0,7.75,238812.0,186.0,67.0,28.0,36.0,367.0,1197.0,27.22,1.0,331.0,23970.0,1236.4082,185,12.895999999999999
281,2019-05-30,1.4852,14370.0,7.14,229556.0,77.0,44.0,13.0,20.0,320.0,904.0,25.68,0.0,300.0,21343.0,1003.7672,169,9.946
282,2019-05-31,1.5230000000000001,9611.0,7.59,152976.0,34.0,32.0,17.0,23.0,228.0,534.0,27.7,0.0,205.0,14638.0,696.1298,171,7.055
283,2019-06-01,1.4912,7458.0,7.49,117794.0,24.0,18.0,4.0,20.0,174.0,375.0,26.92,0.0,154.0,11121.0,500.7895,162,3.258
284,2019-06-02,1.4371,14058.0,8.1,194352.0,133.0,45.0,8.0,29.0,232.0,1178.0,35.95,1.0,203.0,20203.0,1248.9671,222,8.26
285,2019-06-03,1.4406,11906.0,7.22,185839.0,54.0,48.0,15.0,28.0,206.0,628.0,31.41,0.0,178.0,17152.0,900.1142,188,5.755
286,2019-06-04,1.4804,5373.0,5.91,103349.0,40.0,19.0,9.0,24.0,141.0,316.0,31.26,0.0,117.0,7954.0,420.5782,190,2.479
287,2019-06-05,1.4517,7884.0,6.24,136970.0,126.0,47.0,11.0,38.0,176.0,643.0,24.03,1.0,138.0,11445.0,549.3121,172,7.7139999999999995
288,2019-06-06,1.4895,1898.0,5.03,38870.0,17.0,5.0,0.0,19.0,51.0,98.0,24.57,0.0,32.0,2827.0,132.7672,169,1.405
289,2019-06-07,1.6667,564.0,4.49,14668.0,3.0,3.0,3.0,12.0,31.0,36.0,20.44,0.0,19.0,940.0,36.8354,141,0.42
290,2019-06-08,1.4798,446.0,4.85,9007.0,3.0,1.0,1.0,11.0,14.0,29.0,19.59,0.0,3.0,660.0,26.0859,142,0.379
291,2019-06-09,1.6563,323.0,4.96,7536.0,3.0,2.0,1.0,6.0,9.0,13.0,19.77,0.0,3.0,535.0,20.1928,135,0.345
292,2019-06-10,1.3159999999999998,2446.0,6.78,33456.0,67.0,4.0,1.0,27.0,19.0,320.0,36.11,1.0,-8.0,3219.0,297.1865,332,3.147
293,2019-06-11,1.3455,1829.0,5.47,32014.0,14.0,11.0,2.0,9.0,17.0,114.0,29.49,0.0,8.0,2461.0,182.2616,266,1.58
294,2019-06-12,1.2996,1629.0,5.76,27800.0,9.0,3.0,0.0,15.0,34.0,64.0,26.28,0.0,19.0,2117.0,100.3671,170,0.963
295,2019-06-13,1.2972,1356.0,5.6,23682.0,10.0,4.0,2.0,7.0,22.0,32.0,27.09,0.0,15.0,1759.0,81.425,166,0.62
296,2019-06-14,1.2823,5038.0,7.77,62232.0,65.0,24.0,11.0,27.0,41.0,489.0,39.47,1.0,14.0,6460.0,299.1425,166,3.5439999999999996
297,2019-06-15,1.2347,4878.0,6.93,68521.0,27.0,12.0,7.0,14.0,33.0,269.0,36.95,0.0,19.0,6023.0,254.4412,152,2.491
298,2019-06-16,1.3134,2843.0,4.86,59420.0,14.0,13.0,5.0,6.0,33.0,137.0,32.51,0.0,27.0,3734.0,152.7848,147,1.704
299,2019-06-17,1.3106,2534.0,4.84,53272.0,10.0,11.0,4.0,7.0,31.0,118.0,30.77,0.0,24.0,3321.0,129.6908,140,1.483
300,2019-06-18,1.3196,3654.0,6.41,61659.0,24.0,13.0,6.0,15.0,67.0,165.0,35.72,0.0,52.0,4822.0,209.2285,156,2.1109999999999998
301,2019-06-19,1.3192,7196.0,7.97,95131.0,51.0,34.0,9.0,28.0,90.0,425.0,32.0,1.0,62.0,9493.0,407.3768,154,3.911
302,2019-06-20,1.3713,2187.0,5.64,39491.0,14.0,8.0,4.0,14.0,29.0,89.0,28.68,0.0,15.0,2999.0,129.9433,155,1.791
303,2019-06-21,1.4151,2250.0,5.88,41977.0,9.0,18.0,3.0,11.0,30.0,94.0,30.27,0.0,19.0,3184.0,141.0837,159,1.334
304,2019-06-22,1.4086,2565.0,5.79,48288.0,16.0,12.0,5.0,9.0,46.0,119.0,29.47,0.0,37.0,3613.0,149.2684,148,2.326
305,2019-06-23,1.4412,1770.0,5.52,37776.0,9.0,4.0,4.0,10.0,28.0,59.0,28.36,0.0,18.0,2551.0,99.1161,139,1.088
306,2019-06-24,1.3961,1371.0,6.19,24450.0,3.0,7.0,2.0,9.0,22.0,69.0,28.57,0.0,13.0,1914.0,72.3909,136,1.074
307,2019-06-25,1.4713,1239.0,6.28,22701.0,5.0,5.0,3.0,12.0,31.0,45.0,27.91,0.0,19.0,1823.0,72.2466,142,0.858
308,2019-06-26,1.4033,1148.0,6.6,19251.0,4.0,4.0,2.0,8.0,18.0,40.0,29.43,0.0,10.0,1611.0,64.9281,145,0.568
309,2019-06-27,1.301,794.0,6.25,12892.0,2.0,1.0,0.0,3.0,6.0,11.0,28.57,0.0,3.0,1033.0,37.6538,131,0.35
310,2019-06-28,1.3714,587.0,6.32,9752.0,2.0,13.0,0.0,5.0,12.0,22.0,27.38,0.0,7.0,805.0,30.3068,135,0.235
311,2019-06-29,1.4368,380.0,5.88,7200.0,1.0,8.0,3.0,5.0,12.0,24.0,25.87,0.0,7.0,546.0,21.8317,143,0.156
312,2019-06-30,1.3353,662.0,7.16,9848.0,2.0,5.0,0.0,4.0,13.0,30.0,29.28,0.0,9.0,884.0,34.6625,141,0.314
313,2019-07-01,1.3662,497.0,5.84,8409.0,1.0,5.0,0.0,5.0,10.0,19.0,31.19,0.0,5.0,679.0,29.6554,157,0.174
314,2019-07-02,1.4259,594.0,6.99,9172.0,0.0,3.0,1.0,5.0,11.0,17.0,30.31,0.0,6.0,847.0,35.9029,152,0.25
315,2019-07-03,1.3503,471.0,6.32,7451.0,1.0,3.0,0.0,14.0,10.0,15.0,26.13,0.0,-4.0,636.0,24.4187,138,0.262
316,2019-07-04,1.3316,591.0,6.83,9093.0,2.0,3.0,0.0,8.0,9.0,15.0,30.7,0.0,1.0,787.0,33.5781,153,0.242
317,2019-07-05,1.2885,468.0,6.26,6912.0,3.0,0.0,2.0,8.0,12.0,14.0,30.7,0.0,4.0,603.0,26.1292,155,0.146
318,2019-07-06,1.3739,444.0,6.17,7650.0,8.0,5.0,0.0,6.0,9.0,22.0,28.57,0.0,3.0,610.0,24.3045,143,0.217
319,2019-07-07,1.3685,540.0,6.77,8571.0,2.0,2.0,0.0,9.0,12.0,12.0,28.57,0.0,3.0,739.0,29.7964,145,0.213
320,2019-07-08,1.2897,1108.0,8.76,12921.0,5.0,2.0,3.0,6.0,30.0,54.0,31.7,0.0,24.0,1429.0,55.1265,138,0.361
321,2019-07-09,1.2531,897.0,8.35,10713.0,3.0,4.0,1.0,9.0,19.0,35.0,34.74,0.0,10.0,1124.0,46.6616,149,0.251
322,2019-07-10,1.2319,1475.0,8.71,16464.0,8.0,7.0,2.0,5.0,22.0,69.0,32.2,0.0,17.0,1817.0,68.2389,135,0.332
323,2019-07-11,1.1858,2675.0,9.61,27017.0,3.0,13.0,2.0,4.0,43.0,113.0,34.79,0.0,39.0,3172.0,120.0917,136,0.752
324,2019-07-12,1.1785,3103.0,9.49,31141.0,7.0,17.0,3.0,9.0,57.0,113.0,36.39,0.0,48.0,3657.0,141.33700000000002,139,0.731
325,2019-07-13,1.1725,4598.0,9.11,48397.0,13.0,15.0,6.0,6.0,68.0,168.0,35.89,0.0,62.0,5391.0,202.093,134,1.743
326,2019-07-14,1.2037,5714.0,8.19,67264.0,13.0,25.0,7.0,16.0,83.0,169.0,35.31,0.0,67.0,6878.0,251.1171,131,2.506
327,2019-07-15,1.1786,6698.0,7.79,80078.0,12.0,37.0,6.0,9.0,84.0,213.0,34.64,0.0,75.0,7894.0,276.7091,126,2.419
328,2019-07-16,1.1386,7107.0,8.27,77346.0,5.0,36.0,9.0,17.0,95.0,184.0,36.03,0.0,78.0,8092.0,285.6912,127,2.9930000000000003
329,2019-07-17,1.2356,6889.0,8.27,77506.0,58.0,21.0,11.0,22.0,71.0,427.0,37.37,1.0,49.0,8512.0,449.3147,190,5.8260000000000005
330,2019-07-18,1.2399,5806.0,6.71,82388.0,24.0,14.0,6.0,13.0,77.0,284.0,31.49,0.0,64.0,7199.0,353.7647,176,3.47
331,2019-07-19,1.2925,2427.0,6.6,36770.0,9.0,5.0,6.0,6.0,34.0,130.0,32.55,0.0,28.0,3137.0,142.4073,163,1.7009999999999998
332,2019-07-20,1.2104,1754.0,6.54,25999.0,7.0,4.0,1.0,10.0,20.0,53.0,30.79,0.0,10.0,2123.0,87.8498,148,1.129
333,2019-07-21,1.2672,1699.0,6.62,25822.0,4.0,6.0,2.0,9.0,20.0,52.0,30.97,0.0,11.0,2153.0,87.0509,145,1.1420000000000001
334,2019-07-22,1.2775,1802.0,6.69,26543.0,6.0,8.0,1.0,8.0,29.0,46.0,29.73,0.0,21.0,2302.0,91.1893,142,1.172
335,2019-07-23,1.2766,1540.0,6.75,23626.0,3.0,12.0,2.0,7.0,24.0,53.0,30.98,0.0,17.0,1966.0,81.4052,149,1.011
336,2019-07-24,1.2616,1231.0,5.64,21688.0,1.0,4.0,1.0,6.0,14.0,31.0,27.86,0.0,8.0,1553.0,60.2926,139,0.826
337,2019-07-25,1.3522,971.0,6.27,17285.0,2.0,5.0,1.0,9.0,19.0,26.0,26.9,0.0,10.0,1313.0,52.2014,143,0.618
338,2019-07-26,1.3123,855.0,5.91,15446.0,3.0,0.0,3.0,6.0,12.0,11.0,25.14,0.0,6.0,1122.0,38.1313,122,0.48700000000000004
339,2019-07-27,1.3281,896.0,6.02,15393.0,2.0,3.0,1.0,8.0,14.0,23.0,28.41,0.0,6.0,1190.0,49.0016,148,0.77
340,2019-07-28,1.359,1064.0,6.9,16445.0,0.0,5.0,0.0,8.0,14.0,30.0,26.5,0.0,6.0,1446.0,55.7753,138,0.71
341,2019-07-29,1.3605,799.0,6.67,13293.0,2.0,5.0,0.0,7.0,16.0,14.0,25.37,0.0,9.0,1087.0,38.5667,127,0.46799999999999997
342,2019-07-30,1.2956,778.0,6.73,12728.0,1.0,9.0,0.0,9.0,20.0,24.0,26.27,0.0,11.0,1008.0,35.6503,127,0.36700000000000005
343,2019-07-31,1.3635,751.0,6.56,12642.0,3.0,2.0,1.0,6.0,16.0,18.0,25.33,0.0,10.0,1024.0,34.9625,122,0.531
344,2019-08-01,1.3512,766.0,6.71,12533.0,1.0,1.0,0.0,6.0,8.0,21.0,22.9,0.0,2.0,1035.0,31.6414,110,0.191
345,2019-08-02,1.3201,703.0,5.74,12350.0,2.0,3.0,0.0,9.0,14.0,18.0,21.9,0.0,5.0,928.0,26.7583,103,0.33
346,2019-08-03,1.3187,659.0,5.81,11913.0,0.0,3.0,0.0,6.0,10.0,13.0,22.91,0.0,4.0,869.0,26.3142,109,0.272
347,2019-08-04,1.3438,637.0,6.03,11313.0,1.0,0.0,1.0,11.0,13.0,20.0,25.21,0.0,2.0,856.0,26.5513,111,0.168
